Imagem,Tipo,Numero,x,y,w,h,area,perimetro,aspect ratio,extent,solidity
2.tif,NC,NC244,670,684,2,3,1.5,5.414213538169861,0.6666666666666666,0.25,1.0
2.tif,NC,NC245,264,682,4,5,10.0,11.656854152679443,0.8,0.5,1.0
2.tif,NC,NC246,386,681,7,7,22.0,18.14213514328003,1.0,0.4489795918367347,0.9777777777777777
2.tif,NC,NC247,322,680,4,3,5.0,8.828427076339722,1.3333333333333333,0.4166666666666667,1.0
2.tif,NC,NC248,688,677,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC249,690,676,61,29,194.5,150.61017155647278,2.103448275862069,0.10994912379875636,0.5172872340425532
2.tif,NC,NC250,593,676,7,9,24.5,24.727921843528748,0.7777777777777778,0.3888888888888889,0.7903225806451613
2.tif,NC,NC251,680,673,7,7,29.5,21.899494767189026,1.0,0.6020408163265306,0.9365079365079365
2.tif,NC,NC252,271,673,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
2.tif,NC,NC253,248,670,6,6,15.0,15.313708186149597,1.0,0.4166666666666667,0.967741935483871
2.tif,NC,NC254,470,669,6,5,15.0,14.485281229019165,1.2,0.5,1.0
2.tif,NC,NC255,990,668,2,2,0.5,3.414213538169861,1.0,0.125,1.0
2.tif,NC,NC256,602,662,10,11,17.0,29.798989415168762,0.9090909090909091,0.15454545454545454,0.6666666666666666
2.tif,NC,NC257,165,657,5,4,7.5,11.071067690849304,1.25,0.375,0.9375
2.tif,NC,NC258,688,655,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
2.tif,NC,NC259,311,655,4,3,5.0,8.828427076339722,1.3333333333333333,0.4166666666666667,1.0
2.tif,NC,NC260,179,655,5,4,10.0,11.656854152679443,1.25,0.5,1.0
2.tif,NC,NC261,680,652,3,4,5.0,8.828427076339722,0.75,0.4166666666666667,1.0
2.tif,NC,NC262,455,649,1,3,0.0,4.0,0.3333333333333333,0.0,0
2.tif,NC,NC263,655,648,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,NC,NC264,832,645,6,6,18.0,16.485281229019165,1.0,0.5,0.9473684210526315
2.tif,NC,NC265,256,644,5,5,9.5,11.899494767189026,1.0,0.38,1.0
2.tif,NC,NC266,396,643,5,7,17.0,16.485281229019165,0.7142857142857143,0.4857142857142857,0.9714285714285714
2.tif,NC,NC267,361,642,8,13,28.5,32.041629910469055,0.6153846153846154,0.27403846153846156,0.6477272727272727
2.tif,NC,NC268,213,641,9,9,46.5,25.55634880065918,1.0,0.5740740740740741,0.9789473684210527
2.tif,NC,NC269,116,639,4,4,6.5,10.242640614509583,1.0,0.40625,0.9285714285714286
2.tif,NC,NC270,244,636,5,4,8.5,11.071067690849304,1.25,0.425,1.0
2.tif,NC,NC271,745,635,6,5,13.0,14.485281229019165,1.2,0.43333333333333335,0.9285714285714286
2.tif,NC,NC272,683,634,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
2.tif,NC,NC273,44,629,3,4,5.5,9.41421353816986,0.75,0.4583333333333333,1.0
2.tif,NC,NC274,672,627,4,3,5.0,8.828427076339722,1.3333333333333333,0.4166666666666667,1.0
2.tif,NC,NC275,793,622,2,1,0.0,2.0,2.0,0.0,0
2.tif,NC,NC276,909,620,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
2.tif,NC,NC277,897,620,1,2,0.0,2.0,0.5,0.0,0
2.tif,NC,NC278,965,619,7,6,18.0,18.485281229019165,1.1666666666666667,0.42857142857142855,0.8780487804878049
2.tif,NC,NC279,613,616,6,6,15.0,15.313708186149597,1.0,0.4166666666666667,0.967741935483871
2.tif,NC,NC280,477,616,4,6,11.0,13.656854152679443,0.6666666666666666,0.4583333333333333,0.9565217391304348
2.tif,NC,NC281,646,614,3,1,0.0,4.0,3.0,0.0,0
2.tif,NC,NC282,860,611,2,4,2.5,7.414213538169861,0.5,0.3125,1.0
2.tif,NC,NC283,329,610,4,2,2.5,7.414213538169861,2.0,0.3125,1.0
2.tif,NC,NC284,136,603,6,5,13.5,13.899494767189026,1.2,0.45,1.0
2.tif,NC,NC285,23,599,8,9,45.5,24.727921724319458,0.8888888888888888,0.6319444444444444,1.0
2.tif,NC,NC286,224,597,3,3,2.0,6.828427076339722,1.0,0.2222222222222222,0.8
2.tif,NC,NC287,166,595,6,6,16.0,15.313708186149597,1.0,0.4444444444444444,1.0
2.tif,NC,NC288,877,594,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
2.tif,NC,NC289,416,591,4,4,7.0,9.656854152679443,1.0,0.4375,1.0
2.tif,NC,NC290,287,591,5,5,14.0,13.656854152679443,1.0,0.56,1.0
2.tif,NC,NC291,405,590,4,4,8.5,11.41421353816986,1.0,0.53125,1.0
2.tif,NC,NC292,142,590,5,5,11.5,13.071067690849304,1.0,0.46,0.9583333333333334
2.tif,NC,NC293,775,587,2,1,0.0,2.0,2.0,0.0,0
2.tif,NC,NC294,39,587,5,6,15.5,15.071067690849304,0.8333333333333334,0.5166666666666667,0.96875
2.tif,NC,NC295,707,586,2,3,2.0,6.0,0.6666666666666666,0.3333333333333333,1.0
2.tif,NC,NC296,557,586,8,5,17.0,18.485281229019165,1.6,0.425,0.8717948717948718
2.tif,NC,NC297,813,585,6,7,22.5,17.899494767189026,0.8571428571428571,0.5357142857142857,0.9782608695652174
2.tif,NC,NC298,567,585,2,4,2.0,6.828427076339722,0.5,0.25,1.0
2.tif,NC,NC299,271,585,3,4,4.0,8.828427076339722,0.75,0.3333333333333333,1.0
2.tif,NC,NC300,159,585,2,2,1.0,4.0,1.0,0.25,1.0
2.tif,NC,NC301,605,581,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC302,259,581,4,4,6.5,10.242640614509583,1.0,0.40625,1.0
2.tif,NC,NC303,358,577,3,4,1.5,13.071067690849304,0.75,0.125,0.2727272727272727
2.tif,NC,NC304,438,576,2,3,1.0,4.828427076339722,0.6666666666666666,0.16666666666666666,1.0
2.tif,NC,NC305,185,573,5,6,16.0,15.656854152679443,0.8333333333333334,0.5333333333333333,0.9411764705882353
2.tif,NC,NC306,60,570,7,10,44.5,25.899494767189026,0.7,0.6357142857142857,0.967391304347826
2.tif,NC,NC307,286,565,5,6,14.0,14.485281229019165,0.8333333333333334,0.4666666666666667,0.9655172413793104
2.tif,NC,NC308,388,562,5,6,13.5,15.071067690849304,0.8333333333333334,0.45,0.9310344827586207
2.tif,NC,NC309,479,557,5,3,5.5,10.242640614509583,1.6666666666666667,0.36666666666666664,0.9166666666666666
2.tif,NC,NC310,765,554,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
2.tif,NC,NC311,852,553,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC312,509,553,5,4,9.0,11.656854152679443,1.25,0.45,1.0
2.tif,NC,NC313,272,552,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,NC,NC314,172,552,3,5,6.0,9.656854152679443,0.6,0.4,1.0
2.tif,NC,NC315,359,550,6,6,19.0,16.485281229019165,1.0,0.5277777777777778,0.9743589743589743
2.tif,NC,NC316,428,548,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC317,467,547,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC318,425,547,2,1,0.0,2.0,2.0,0.0,0
2.tif,NC,NC319,324,545,3,3,3.0,6.828427076339722,1.0,0.3333333333333333,1.0
2.tif,NC,NC320,489,543,8,6,24.0,19.313708305358887,1.3333333333333333,0.5,0.96
2.tif,NC,NC321,706,542,6,7,21.0,18.485281109809875,0.8571428571428571,0.5,0.9545454545454546
2.tif,NC,NC322,940,541,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
2.tif,NC,NC323,397,540,2,4,1.5,7.414213538169861,0.5,0.1875,0.75
2.tif,NC,NC324,70,540,4,3,5.5,9.41421353816986,1.3333333333333333,0.4583333333333333,1.0
2.tif,NC,NC325,889,539,5,5,10.0,12.485281229019165,1.0,0.4,0.9523809523809523
2.tif,NC,NC326,359,539,2,2,0.0,2.8284270763397217,1.0,0.0,0
2.tif,NC,NC327,677,537,5,6,12.0,14.485281229019165,0.8333333333333334,0.4,0.8888888888888888
2.tif,NC,NC328,614,536,3,3,1.0,6.828427076339722,1.0,0.1111111111111111,0.5
2.tif,NC,NC329,532,536,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC330,319,536,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
2.tif,NC,NC331,971,533,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
2.tif,NC,NC332,469,532,6,8,19.0,20.14213526248932,0.75,0.3958333333333333,0.8260869565217391
2.tif,NC,NC333,337,532,16,7,51.5,38.38477575778961,2.2857142857142856,0.45982142857142855,0.7573529411764706
2.tif,NC,NC334,805,530,5,6,14.0,14.485281229019165,0.8333333333333334,0.4666666666666667,0.9655172413793104
2.tif,NC,NC335,503,529,15,11,80.5,39.21320295333862,1.3636363636363635,0.48787878787878786,0.9252873563218391
2.tif,NC,NC336,283,525,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
2.tif,NC,NC337,228,525,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
2.tif,NC,NC338,426,523,3,2,1.5,5.414213538169861,1.5,0.25,1.0
2.tif,NC,NC339,130,523,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,NC,NC340,945,522,5,5,10.0,12.485281229019165,1.0,0.4,0.9523809523809523
2.tif,NC,NC341,360,522,5,6,10.0,14.485281229019165,0.8333333333333334,0.3333333333333333,0.8
2.tif,NC,NC342,45,519,9,9,41.5,25.55634880065918,1.0,0.5123456790123457,0.9222222222222223
2.tif,NC,NC343,482,517,7,6,20.0,17.313708305358887,1.1666666666666667,0.47619047619047616,0.9523809523809523
2.tif,NC,NC344,100,516,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
2.tif,NC,NC345,145,515,4,3,5.0,8.828427076339722,1.3333333333333333,0.4166666666666667,1.0
2.tif,NC,NC346,502,514,1,2,0.0,2.0,0.5,0.0,0
2.tif,NC,NC347,533,513,7,4,5.5,17.899494767189026,1.75,0.19642857142857142,0.5
2.tif,NC,NC348,499,513,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC349,216,511,3,4,5.0,8.828427076339722,0.75,0.4166666666666667,1.0
2.tif,NC,NC350,274,510,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
2.tif,NC,NC351,749,506,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
2.tif,NC,NC352,915,502,4,2,1.0,6.828427076339722,2.0,0.125,0.6666666666666666
2.tif,NC,NC353,58,502,2,2,1.0,4.0,1.0,0.25,1.0
2.tif,NC,NC354,80,499,2,2,1.0,4.0,1.0,0.25,1.0
2.tif,NC,NC355,472,498,8,6,16.0,19.313708186149597,1.3333333333333333,0.3333333333333333,0.7619047619047619
2.tif,NC,NC356,113,498,6,6,16.0,15.313708186149597,1.0,0.4444444444444444,1.0
2.tif,NC,NC357,143,497,1,2,0.0,2.0,0.5,0.0,0
2.tif,NC,NC358,488,496,7,12,43.5,28.727921843528748,0.5833333333333334,0.5178571428571429,0.8969072164948454
2.tif,NC,NC359,519,495,6,9,19.0,22.14213538169861,0.6666666666666666,0.35185185185185186,0.7916666666666666
2.tif,NC,NC360,447,494,115,89,1245.5,550.256920337677,1.2921348314606742,0.12169027845627747,0.17277014842557914
2.tif,NC,NC361,953,493,2,3,1.5,5.414213538169861,0.6666666666666666,0.25,1.0
2.tif,NC,NC362,9,489,3,4,5.5,9.41421353816986,0.75,0.4583333333333333,1.0
2.tif,NC,NC363,321,488,4,5,8.5,12.242640614509583,0.8,0.425,0.8947368421052632
2.tif,NC,NC364,921,487,6,5,15.5,15.071067690849304,1.2,0.5166666666666667,0.96875
2.tif,NC,NC365,818,487,2,4,1.0,6.828427076339722,0.5,0.125,0.6666666666666666
2.tif,C,C46,614,484,12,19,163.0,52.627416372299194,0.631578947368421,0.7149122807017544,0.9183098591549296
2.tif,NC,NC366,506,481,3,3,2.0,6.828427076339722,1.0,0.2222222222222222,0.8
2.tif,NC,NC367,238,479,4,5,9.0,11.656854152679443,0.8,0.45,0.9473684210526315
2.tif,NC,NC368,280,478,5,5,12.5,13.071067690849304,1.0,0.5,1.0
2.tif,NC,NC369,427,477,4,4,5.0,11.656854152679443,1.0,0.3125,0.7692307692307693
2.tif,NC,NC370,522,476,38,43,324.5,175.2375886440277,0.8837209302325582,0.19859241126070992,0.4723435225618632
2.tif,NC,NC371,124,475,5,5,11.5,13.071067690849304,1.0,0.46,0.9583333333333334
2.tif,NC,NC372,465,471,57,21,278.5,158.6101714372635,2.7142857142857144,0.23266499582289055,0.4744463373083475
2.tif,NC,NC373,573,469,8,9,41.0,24.14213538169861,0.8888888888888888,0.5694444444444444,0.9761904761904762
2.tif,NC,NC374,208,466,5,5,9.0,12.485281229019165,1.0,0.36,0.9
2.tif,NC,NC375,923,465,4,3,4.0,8.828427076339722,1.3333333333333333,0.3333333333333333,0.8888888888888888
2.tif,NC,NC376,850,463,26,34,126.5,90.81118190288544,0.7647058823529411,0.1430995475113122,0.695054945054945
2.tif,NC,NC377,117,461,6,6,21.5,17.071067690849304,1.0,0.5972222222222222,1.0
2.tif,NC,NC378,194,460,5,4,1.5,11.071067690849304,1.25,0.075,0.5
2.tif,NC,NC379,885,459,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC380,658,459,72,69,3780.0,229.96550965309143,1.0434782608695652,0.7608695652173914,0.9892698246532321
2.tif,NC,NC381,179,459,9,8,23.5,25.55634880065918,1.125,0.3263888888888889,0.7704918032786885
2.tif,NC,NC382,152,459,5,5,10.0,12.485281229019165,1.0,0.4,0.9523809523809523
2.tif,NC,NC383,454,457,4,4,4.5,9.071067690849304,1.0,0.28125,0.9
2.tif,C,C47,628,455,26,26,336.5,82.66904664039612,1.0,0.4977810650887574,0.8562340966921119
2.tif,NC,NC384,73,455,4,4,6.0,10.828427076339722,1.0,0.375,0.8571428571428571
2.tif,C,C48,581,454,33,46,588.5,125.29646289348602,0.717391304347826,0.38768115942028986,0.7985074626865671
2.tif,NC,NC385,672,450,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC386,998,447,2,5,3.0,8.828427076339722,0.4,0.3,1.0
2.tif,C,C49,534,447,22,28,300.0,95.39696836471558,0.7857142857142857,0.487012987012987,0.821917808219178
2.tif,NC,NC387,184,447,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,NC,NC388,40,446,3,4,2.0,8.828427076339722,0.75,0.16666666666666666,0.5714285714285714
2.tif,NC,NC389,680,445,2,4,1.5,8.242640614509583,0.5,0.1875,0.6
2.tif,NC,NC390,50,442,8,6,22.0,19.313708305358887,1.3333333333333333,0.4583333333333333,0.9166666666666666
2.tif,NC,NC391,935,440,7,5,21.5,18.242640614509583,1.4,0.6142857142857143,0.9772727272727273
2.tif,NC,NC392,528,440,5,2,2.5,10.242640614509583,2.5,0.25,0.7142857142857143
2.tif,C,C50,459,440,15,15,126.0,44.284271001815796,1.0,0.56,0.9581749049429658
2.tif,NC,NC393,815,439,10,7,42.0,25.313708305358887,1.4285714285714286,0.6,0.9655172413793104
2.tif,NC,NC394,770,438,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC395,336,430,5,6,11.0,14.485281229019165,0.8333333333333334,0.36666666666666664,0.8461538461538461
2.tif,NC,NC396,739,429,5,4,8.0,11.656854152679443,1.25,0.4,0.8888888888888888
2.tif,C,C51,629,428,30,23,323.5,86.66904652118683,1.3043478260869565,0.4688405797101449,0.8117942283563363
2.tif,C,C52,552,428,30,34,466.0,97.882248878479,0.8823529411764706,0.4568627450980392,0.903976721629486
2.tif,NC,NC397,379,425,3,3,3.0,6.828427076339722,1.0,0.3333333333333333,1.0
2.tif,NC,NC398,116,424,4,5,9.5,12.242640614509583,0.8,0.475,1.0
2.tif,NC,NC399,819,422,3,4,2.5,8.242640614509583,0.75,0.20833333333333334,0.7142857142857143
2.tif,NC,NC400,175,422,1,1,0.0,0.0,1.0,0.0,0
2.tif,C,C53,435,421,18,22,256.5,63.69848418235779,0.8181818181818182,0.6477272727272727,0.9624765478424016
2.tif,NC,NC401,241,421,15,6,33.0,34.97056245803833,2.5,0.36666666666666664,0.7252747252747253
2.tif,NC,NC402,72,418,4,6,12.0,13.656854152679443,0.6666666666666666,0.5,0.96
2.tif,NC,NC403,541,417,4,4,6.0,9.656854152679443,1.0,0.375,1.0
2.tif,NC,NC404,418,416,3,5,2.5,10.242640614509583,0.6,0.16666666666666666,0.5555555555555556
2.tif,NC,NC405,934,415,2,3,1.5,5.414213538169861,0.6666666666666666,0.25,1.0
2.tif,NC,NC406,126,414,5,4,9.0,11.656854152679443,1.25,0.45,0.9473684210526315
2.tif,NC,NC407,289,410,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,NC,NC408,147,410,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,NC,NC409,271,409,6,6,16.0,15.313708305358887,1.0,0.4444444444444444,0.9696969696969697
2.tif,NC,NC410,165,406,11,10,45.5,30.38477599620819,1.1,0.41363636363636364,0.8666666666666667
2.tif,NC,NC411,75,406,4,4,6.0,10.828427076339722,1.0,0.375,0.8571428571428571
2.tif,C,C54,579,405,18,17,185.0,54.28427052497864,1.0588235294117647,0.6045751633986928,0.9343434343434344
2.tif,C,C55,603,404,23,45,516.0,113.74011409282684,0.5111111111111111,0.4985507246376812,0.8564315352697095
2.tif,C,C56,495,404,25,30,333.0,87.25483298301697,0.8333333333333334,0.444,0.8345864661654135
2.tif,NC,NC412,209,403,7,6,23.0,18.485281229019165,1.1666666666666667,0.5476190476190477,0.9583333333333334
2.tif,NC,NC413,883,400,6,6,16.5,15.899494767189026,1.0,0.4583333333333333,0.9428571428571428
2.tif,NC,NC414,252,399,5,5,11.5,13.071067690849304,1.0,0.46,0.9583333333333334
2.tif,NC,NC415,106,397,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC416,106,395,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC417,485,392,4,6,5.0,13.656854152679443,0.6666666666666666,0.20833333333333334,0.625
2.tif,NC,NC418,51,392,1,1,0.0,0.0,1.0,0.0,0
2.tif,C,C57,640,391,15,11,101.0,40.97056233882904,1.3636363636363635,0.6121212121212121,0.9395348837209302
2.tif,NC,NC419,325,391,7,7,24.0,19.313708186149597,1.0,0.4897959183673469,0.9411764705882353
2.tif,NC,NC420,865,390,2,1,0.0,2.0,2.0,0.0,0
2.tif,NC,NC421,102,389,3,4,4.5,9.41421353816986,0.75,0.375,0.9
2.tif,C,C58,664,387,49,48,1416.0,172.85281205177307,1.0208333333333333,0.6020408163265306,0.8663199755276844
2.tif,NC,NC422,0,387,2,4,0.5,7.414213538169861,0.5,0.0625,0.3333333333333333
2.tif,NC,NC423,764,386,8,11,52.5,28.727921843528748,0.7272727272727273,0.5965909090909091,0.9459459459459459
2.tif,NC,NC424,409,386,4,4,8.0,10.828427076339722,1.0,0.5,1.0
2.tif,NC,NC425,133,385,5,5,14.0,13.656854152679443,1.0,0.56,1.0
2.tif,NC,NC426,564,384,3,1,0.0,4.0,3.0,0.0,0
2.tif,C,C59,456,383,20,21,217.5,68.18376541137695,0.9523809523809523,0.5178571428571429,0.8238636363636364
2.tif,NC,NC427,851,382,4,4,8.0,10.828427076339722,1.0,0.5,1.0
2.tif,NC,NC428,714,382,17,10,103.0,41.79898941516876,1.7,0.6058823529411764,0.9537037037037037
2.tif,NC,NC429,84,380,7,6,20.5,19.071067690849304,1.1666666666666667,0.4880952380952381,0.9318181818181818
2.tif,NC,NC430,539,379,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,NC,NC431,384,379,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
2.tif,NC,NC432,187,377,2,2,1.0,4.0,1.0,0.25,1.0
2.tif,NC,NC433,108,376,12,9,51.0,29.79898953437805,1.3333333333333333,0.4722222222222222,0.9622641509433962
2.tif,NC,NC434,226,375,4,4,6.0,9.656854152679443,1.0,0.375,0.9230769230769231
2.tif,NC,NC435,363,374,6,6,18.0,16.485281229019165,1.0,0.5,0.9473684210526315
2.tif,NC,NC436,997,372,2,3,1.5,5.414213538169861,0.6666666666666666,0.25,1.0
2.tif,C,C60,661,370,34,22,262.0,90.08326029777527,1.5454545454545454,0.3502673796791444,0.7237569060773481
2.tif,NC,NC437,583,370,5,5,8.5,14.242640614509583,1.0,0.34,0.7391304347826086
2.tif,NC,NC438,718,368,4,3,5.0,8.828427076339722,1.3333333333333333,0.4166666666666667,1.0
2.tif,C,C61,615,366,20,27,263.5,102.81118178367615,0.7407407407407407,0.487962962962963,0.7784342688330872
2.tif,NC,NC439,946,365,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
2.tif,NC,NC440,194,362,5,5,14.0,13.656854152679443,1.0,0.56,1.0
2.tif,NC,NC441,12,361,7,5,20.0,17.656854152679443,1.4,0.5714285714285714,0.9523809523809523
2.tif,C,C62,482,356,18,15,157.5,51.69848418235779,1.2,0.5833333333333334,0.9183673469387755
2.tif,C,C63,530,354,17,16,176.0,54.627416372299194,1.0625,0.6470588235294118,0.9002557544757033
2.tif,NC,NC442,44,353,2,4,3.0,8.0,0.5,0.375,1.0
2.tif,C,C64,504,351,20,29,323.5,85.8406194448471,0.6896551724137931,0.5577586206896552,0.8169191919191919
2.tif,NC,NC443,873,349,8,6,18.5,19.899494767189026,1.3333333333333333,0.3854166666666667,0.8222222222222222
2.tif,NC,NC444,604,349,3,4,3.5,8.242640614509583,0.75,0.2916666666666667,1.0
2.tif,NC,NC445,138,349,4,4,8.0,10.828427076339722,1.0,0.5,1.0
2.tif,NC,NC446,493,341,4,4,5.0,9.656854152679443,1.0,0.3125,0.9090909090909091
2.tif,C,C65,669,338,19,25,219.0,66.42640554904938,0.76,0.4610526315789474,0.9260042283298098
2.tif,NC,NC447,165,338,7,8,28.0,21.313708305358887,0.875,0.5,0.9824561403508771
2.tif,NC,NC448,153,338,2,3,1.5,5.414213538169861,0.6666666666666666,0.25,1.0
2.tif,NC,NC449,971,337,6,8,23.5,19.899494647979736,0.75,0.4895833333333333,0.9591836734693877
2.tif,NC,NC450,141,337,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,C,C66,637,336,25,28,317.0,85.25483298301697,0.8928571428571429,0.45285714285714285,0.8107416879795396
2.tif,NC,NC451,250,336,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
2.tif,C,C67,697,334,18,22,199.5,63.01219296455383,0.8181818181818182,0.5037878787878788,0.8507462686567164
2.tif,NC,NC452,0,329,14,10,69.5,38.38477599620819,1.4,0.49642857142857144,0.8910256410256411
2.tif,C,C68,616,328,25,19,283.5,69.35533809661865,1.3157894736842106,0.5968421052631578,0.9402985074626866
2.tif,C,C69,520,326,25,16,263.5,64.52691102027893,1.5625,0.65875,0.9723247232472325
2.tif,C,C70,576,316,18,40,484.0,104.7695517539978,0.45,0.6722222222222223,0.8658318425760286
2.tif,C,C71,706,311,42,47,589.5,162.0660150051117,0.8936170212765957,0.2986322188449848,0.6963969285292381
2.tif,NC,NC453,923,310,3,4,4.0,7.656854152679443,0.75,0.3333333333333333,1.0
2.tif,NC,NC454,267,310,4,5,8.0,11.656854152679443,0.8,0.4,0.8888888888888888
2.tif,NC,NC455,817,308,3,4,5.0,8.828427076339722,0.75,0.4166666666666667,1.0
2.tif,C,C72,743,303,40,38,624.0,135.05382239818573,1.0526315789473684,0.4105263157894737,0.7600487210718636
2.tif,C,C73,667,303,19,28,310.5,79.35533833503723,0.6785714285714286,0.5836466165413534,0.8577348066298343
2.tif,NC,NC456,171,301,5,5,14.0,13.656854152679443,1.0,0.56,1.0
2.tif,NC,NC457,285,297,6,5,14.0,14.485281229019165,1.2,0.4666666666666667,0.9655172413793104
2.tif,C,C74,647,294,19,21,197.0,63.11269783973694,0.9047619047619048,0.49373433583959897,0.8716814159292036
2.tif,C,C75,604,293,37,31,425.0,105.88224947452545,1.1935483870967742,0.37053182214472535,0.7783882783882784
2.tif,NC,NC458,830,290,3,3,2.5,7.414213538169861,1.0,0.2777777777777778,0.8333333333333334
2.tif,NC,NC459,935,289,4,4,6.5,10.242640614509583,1.0,0.40625,1.0
2.tif,C,C76,501,280,27,27,316.0,84.0832599401474,1.0,0.4334705075445816,0.8229166666666666
2.tif,C,C77,556,279,20,31,366.5,90.18376553058624,0.6451612903225806,0.5911290322580646,0.8563084112149533
2.tif,NC,NC460,619,278,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC461,67,274,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,C,C78,729,272,40,23,490.0,107.74011397361755,1.7391304347826086,0.532608695652174,0.8492201039861352
2.tif,C,C79,696,272,20,19,211.0,58.76955199241638,1.0526315789473684,0.5552631578947368,0.9274725274725275
2.tif,NC,NC462,307,268,17,13,47.5,45.69848394393921,1.3076923076923077,0.2149321266968326,0.6690140845070423
2.tif,NC,NC463,337,265,2,2,0.5,3.414213538169861,1.0,0.125,1.0
2.tif,NC,NC464,136,265,5,5,12.0,13.656854152679443,1.0,0.48,0.9230769230769231
2.tif,NC,NC465,81,263,2,2,1.0,4.0,1.0,0.25,1.0
2.tif,NC,NC466,156,260,6,7,22.0,17.313708305358887,0.8571428571428571,0.5238095238095238,1.0
2.tif,NC,NC467,652,259,4,4,6.5,10.242640614509583,1.0,0.40625,1.0
2.tif,NC,NC468,614,256,5,3,5.5,10.242640614509583,1.6666666666666667,0.36666666666666664,0.9166666666666666
2.tif,NC,NC469,728,255,4,2,2.0,6.828427076339722,2.0,0.25,1.0
2.tif,NC,NC470,65,255,2,2,0.5,3.414213538169861,1.0,0.125,1.0
2.tif,C,C80,547,251,30,18,328.0,85.25483286380768,1.6666666666666667,0.6074074074074074,0.8179551122194514
2.tif,NC,NC471,429,250,10,12,39.0,34.62741661071777,0.8333333333333334,0.325,0.7647058823529411
2.tif,NC,NC472,295,249,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC473,594,245,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,NC,NC474,869,241,3,4,3.0,8.828427076339722,0.75,0.25,0.8571428571428571
2.tif,NC,NC475,992,240,4,4,5.5,10.242640614509583,1.0,0.34375,0.8461538461538461
2.tif,NC,NC476,833,240,5,5,11.0,12.485281229019165,1.0,0.44,1.0
2.tif,NC,NC477,143,235,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
2.tif,NC,NC478,119,234,4,4,8.0,10.828427076339722,1.0,0.5,1.0
2.tif,NC,NC479,180,230,5,4,8.0,11.656854152679443,1.25,0.4,0.8888888888888888
2.tif,NC,NC480,758,227,4,3,5.0,8.828427076339722,1.3333333333333333,0.4166666666666667,1.0
2.tif,C,C81,676,226,20,18,202.0,57.94112479686737,1.1111111111111112,0.5611111111111111,0.9461358313817331
2.tif,NC,NC481,459,225,1,1,0.0,0.0,1.0,0.0,0
2.tif,NC,NC482,321,224,5,6,16.0,15.656854152679443,0.8333333333333334,0.5333333333333333,0.9411764705882353
2.tif,C,C82,775,222,44,30,563.5,120.46803605556488,1.4666666666666666,0.4268939393939394,0.8137184115523466
